source_row,user_id,user_idx,item_id,item_idx,rating,timestamp,label,item_rank,role
520542,3210,3209,691,435,1,968545031,0,50,warm_c
502912,3087,3086,691,435,4,969682866,1,51,warm_c
516485,3189,3188,691,435,3,969870237,0,52,warm_c
490301,3017,3016,691,435,2,970531503,0,53,warm_c
488692,3007,3006,691,435,4,970541175,1,54,warm_c
478105,2934,2933,691,435,3,971487285,0,55,warm_c
466012,2873,2872,691,435,3,972415068,0,56,warm_c
450908,2777,2776,691,435,3,973125440,0,57,warm_c
437075,2668,2667,691,435,3,973446371,0,58,warm_c
430330,2623,2622,691,435,4,973641785,1,59,warm_c
420486,2541,2540,691,435,5,974047752,1,60,query
463771,2858,2857,691,435,4,974168111,1,61,query
395161,2334,2333,691,435,4,974432088,1,62,query
393868,2320,2319,691,435,3,974476552,0,63,query
364455,2123,2122,691,435,5,974645394,1,64,query
363079,2116,2115,691,435,3,974650724,0,65,query
283561,1697,1696,691,435,4,974711065,1,66,query
268544,1631,1630,691,435,3,974724073,0,67,query
255274,1554,1553,691,435,2,974741030,0,68,query
259501,1587,1586,691,435,1,974744654,0,69,query
222401,1345,1344,691,435,4,974777594,1,70,query
277740,1676,1675,691,435,3,974800552,0,71,query
279355,1680,1679,691,435,4,974837853,1,72,query
236397,1434,1433,691,435,4,974846800,1,73,query
189620,1175,1174,691,435,4,974857949,1,74,query
186768,1156,1155,691,435,4,974864294,1,75,query
188994,1172,1171,691,435,4,974868690,1,76,query
316281,1883,1882,691,435,3,974876997,0,77,query
201590,1242,1241,691,435,2,974908713,0,78,query
174839,1107,1106,691,435,3,974920967,0,79,query
188242,1168,1167,691,435,2,974934242,0,80,query
169818,1078,1077,691,435,3,974938616,0,81,query
328203,1941,1940,691,435,4,974950696,1,82,query
164607,1051,1050,691,435,3,974960454,0,83,query
189381,1173,1172,691,435,3,975002080,0,84,query
324446,1922,1921,691,435,2,975129486,0,85,query
144942,934,933,691,435,2,975184837,0,86,query
140277,899,898,691,435,2,975216503,0,87,query
156922,1010,1009,691,435,1,975222214,0,88,query
134325,869,868,691,435,3,975281076,0,89,query
360832,2106,2105,691,435,2,975440667,0,90,query
117840,759,758,691,435,2,975453301,0,91,query
120143,776,775,691,435,5,975605625,1,92,query
92553,620,619,691,435,1,975801423,0,93,query
244009,1470,1469,691,435,3,976049040,0,94,query
291441,1737,1736,691,435,4,976063527,1,95,query
198193,1218,1217,691,435,2,976124403,0,96,query
76699,520,519,691,435,4,976227297,1,97,query
68743,461,460,691,435,3,976229842,0,98,query
64636,432,431,691,435,4,976250236,1,99,query
626817,3792,3791,691,435,2,976298237,0,100,query
78490,528,527,691,435,3,976410934,0,101,query
47219,319,318,691,435,3,976422504,0,102,query
110852,721,720,691,435,3,976463113,0,103,query
49153,329,328,691,435,2,976473349,0,104,query
6257,45,44,691,435,4,977988890,1,105,query
5448,38,37,691,435,2,978045112,0,106,query
79446,531,530,691,435,3,978646513,0,107,query
20613,151,150,691,435,3,978682742,0,108,query
335972,1980,1979,691,435,3,983741748,0,109,query
682497,4085,4084,691,435,4,986184790,1,110,query
882999,5333,5332,691,435,2,989047963,0,111,query
489640,3013,3012,691,435,3,994721213,0,112,query
45766,308,307,691,435,3,995838008,0,113,query
331651,1958,1957,691,435,2,999526096,0,114,query
52038,343,342,691,435,5,1003665819,1,115,query
476370,2926,2925,691,435,3,1006658607,0,116,query
206364,1265,1264,691,435,2,1013816702,0,117,query
507782,3125,3124,691,435,4,1018642716,1,118,query
831939,5001,5000,691,435,4,1019973231,1,119,query
310710,1851,1850,691,435,2,1020105232,0,120,query
998921,6036,6035,692,436,2,956755091,0,0,warm_a
989435,5973,5972,692,436,5,956950055,1,1,warm_a
988720,5969,5968,692,436,2,956961122,0,2,warm_a
985519,5954,5953,692,436,3,957651074,0,3,warm_a
972960,5865,5864,692,436,1,957654215,0,4,warm_a
961208,5795,5794,692,436,1,958145417,0,5,warm_a
951095,5747,5746,692,436,2,958355809,0,6,warm_a
933021,5634,5633,692,436,1,959009098,0,7,warm_a
941425,5682,5681,692,436,2,959043421,0,8,warm_a
921798,5568,5567,692,436,3,959311691,0,9,warm_a
919380,5555,5554,692,436,2,959460465,0,10,warm_a
918295,5550,5549,692,436,3,959471976,0,11,warm_a
909170,5501,5500,692,436,1,959797414,0,12,warm_a
888782,5367,5366,692,436,1,960500712,0,13,warm_a
866713,5227,5226,692,436,5,961475915,1,14,warm_a
830277,4985,4984,692,436,3,962593839,0,15,warm_a
815144,4893,4892,692,436,3,962733000,0,16,warm_a
815042,4892,4891,692,436,1,962737592,0,17,warm_a
802511,4808,4807,692,436,3,962937065,0,18,warm_a
802038,4806,4805,692,436,3,962937542,0,19,warm_a
874238,5278,5277,692,436,1,963264929,0,20,warm_b
789207,4725,4724,692,436,3,963370012,0,21,warm_b
780004,4658,4657,692,436,1,963967754,0,22,warm_b
769641,4585,4584,692,436,3,964321907,0,23,warm_b
757184,4508,4507,692,436,1,964981725,0,24,warm_b
731541,4377,4376,692,436,2,965177402,0,25,warm_b
716180,4287,4286,692,436,4,965277389,1,26,warm_b
714489,4279,4278,692,436,2,965286437,0,27,warm_b
705183,4227,4226,692,436,1,965325805,0,28,warm_b
693926,4156,4155,692,436,4,965341361,1,29,warm_b
686192,4104,4103,692,436,2,965409406,0,30,warm_b
674742,4049,4048,692,436,3,965497385,0,31,warm_b
672653,4041,4040,692,436,2,965511569,0,32,warm_b
665463,4006,4005,692,436,4,965552659,1,33,warm_b
658865,3970,3969,692,436,3,965663115,0,34,warm_b
702422,4213,4212,692,436,3,965840990,0,35,warm_b
638219,3841,3840,692,436,1,966003380,0,36,warm_b
597250,3630,3629,692,436,2,966538518,0,37,warm_b
590760,3603,3602,692,436,1,966622291,0,38,warm_b
587948,3589,3588,692,436,1,966654409,0,39,warm_b
586439,3579,3578,692,436,3,966711491,0,40,warm_c
577233,3526,3525,692,436,1,966907876,0,41,warm_c
570333,3499,3498,692,436,1,966996815,0,42,warm_c
604977,3678,3677,692,436,2,967053314,0,43,warm_c
657138,3961,3960,692,436,1,967226315,0,44,warm_c
555811,3416,3415,692,436,3,967400551,0,45,warm_c
549076,3389,3388,692,436,1,967581732,0,46,warm_c
547391,3377,3376,692,436,4,967588706,1,47,warm_c
537198,3311,3310,692,436,2,967955924,0,48,warm_c
589886,3599,3598,692,436,3,969810030,0,49,warm_c
516486,3189,3188,692,436,2,969861821,0,50,warm_c
494202,3032,3031,692,436,3,970344391,0,51,warm_c
486294,2994,2993,692,436,3,970709410,0,52,warm_c
591228,3607,3606,692,436,2,971917061,0,53,warm_c
462250,2852,2851,692,436,3,972507623,0,54,warm_c
463346,2857,2856,692,436,2,972508975,0,55,warm_c
426509,2590,2589,692,436,1,973931090,0,56,warm_c
406970,2445,2444,692,436,3,974217018,0,57,warm_c
391141,2299,2298,692,436,1,974498373,0,58,warm_c
384143,2244,2243,692,436,1,974595771,0,59,warm_c
376837,2200,2199,692,436,2,974605120,0,60,query
370728,2167,2166,692,436,1,974612845,0,61,query
366180,2131,2130,692,436,1,974645852,0,62,query
340681,2010,2009,692,436,1,974676915,0,63,query
341625,2012,2011,692,436,2,974677098,0,64,query
297528,1764,1763,692,436,4,974704903,1,65,query
292348,1741,1740,692,436,3,974708764,0,66,query
276998,1675,1674,692,436,1,974711924,0,67,query
271475,1641,1640,692,436,1,974714187,0,68,query
268344,1630,1629,692,436,1,974724472,0,69,query
247731,1496,1495,692,436,2,974757002,0,70,query
376393,2195,2194,692,436,4,974766768,1,71,query
227169,1377,1376,692,436,2,974770583,0,72,query
233076,1418,1417,692,436,2,974771189,0,73,query
267223,1624,1623,692,436,1,974775426,0,74,query
200345,1230,1229,692,436,1,974841515,0,75,query
328204,1941,1940,692,436,2,974854447,0,76,query
191005,1181,1180,692,436,2,974856531,0,77,query
227627,1380,1379,692,436,3,975010826,0,78,query
314491,1878,1877,692,436,2,975178799,0,79,query
156923,1010,1009,692,436,1,975220719,0,80,query
138372,889,888,692,436,2,975249752,0,81,query
136628,881,880,692,436,1,975262364,0,82,query
121871,785,784,692,436,4,975431555,1,83,query
120440,777,776,692,436,2,975437878,0,84,query
108728,712,711,692,436,2,975602533,0,85,query
99322,662,661,692,436,3,975664200,0,86,query
713125,4277,4276,692,436,2,975760059,0,87,query
86140,563,562,692,436,1,976046757,0,88,query
74415,508,507,692,436,2,976211158,0,89,query
70807,476,475,692,436,4,976220043,1,90,query
51081,337,336,692,436,1,976349552,0,91,query
44224,302,301,692,436,1,976503808,0,92,query
36225,245,244,692,436,1,976733168,0,93,query
35730,242,241,692,436,3,976750956,0,94,query
291442,1737,1736,692,436,2,977012455,0,95,query
25311,179,178,692,436,1,977092956,0,96,query
22317,163,162,692,436,1,977220265,0,97,query
27880,195,194,692,436,4,977552731,1,98,query
27000,192,191,692,436,2,977782236,0,99,query
10160,73,72,692,436,4,977867506,1,100,query
311966,1860,1859,692,436,1,978837583,0,101,query
56018,372,371,692,436,4,980449643,1,102,query
237968,1447,1446,692,436,1,981020779,0,103,query
109821,716,715,692,436,2,982881364,0,104,query
272985,1647,1646,692,436,1,986546136,0,105,query
997335,6023,6022,694,437,3,956752748,0,0,warm_a
987552,5961,5960,694,437,2,957023744,0,1,warm_a
959404,5788,5787,694,437,1,958108138,0,2,warm_a
973458,5872,5871,694,437,3,958264001,0,3,warm_a
971565,5854,5853,694,437,3,958275073,0,4,warm_a
951096,5747,5746,694,437,2,958355920,0,5,warm_a
941426,5682,5681,694,437,4,958607808,1,6,warm_a
915168,5531,5530,694,437,3,959621216,0,7,warm_a
914697,5530,5529,694,437,2,959623069,0,8,warm_a
919381,5555,5554,694,437,2,959634859,0,9,warm_a
909928,5504,5503,694,437,3,959736005,0,10,warm_a
918296,5550,5549,694,437,3,959737098,0,11,warm_a
927184,5604,5603,694,437,2,960256471,0,12,warm_a
892131,5389,5388,694,437,3,960327618,0,13,warm_a
892310,5390,5389,694,437,4,960327850,1,14,warm_a
870816,5258,5257,694,437,3,961206881,0,15,warm_a
848498,5099,5098,694,437,4,962366888,1,16,warm_a
849786,5103,5102,694,437,3,962410197,0,17,warm_a
837240,5034,5033,694,437,3,962559168,0,18,warm_a
802512,4808,4807,694,437,3,962947518,0,19,warm_a
789208,4725,4724,694,437,3,963370012,0,20,warm_b
769642,4585,4584,694,437,4,964322912,1,21,warm_b
770319,4591,4590,694,437,2,964327809,0,22,warm_b
757185,4508,4507,694,437,2,964982303,0,23,warm_b
747642,4460,4459,694,437,3,965074593,0,24,warm_b
740547,4425,4424,694,437,3,965112726,0,25,warm_b
735821,4395,4394,694,437,2,965159357,0,26,warm_b
731542,4377,4376,694,437,4,965177672,1,27,warm_b
734332,4387,4386,694,437,2,965276566,0,28,warm_b
716181,4287,4286,694,437,4,965278505,1,29,warm_b
705184,4227,4226,694,437,3,965324953,0,30,warm_b
699150,4183,4182,694,437,1,965332142,0,31,warm_b
721250,4318,4317,694,437,4,965338840,1,32,warm_b
694593,4161,4160,694,437,1,965341504,0,33,warm_b
693927,4156,4155,694,437,3,965342309,0,34,warm_b
681538,4083,4082,694,437,1,965460866,0,35,warm_b
674743,4049,4048,694,437,3,965498450,0,36,warm_b
672117,4040,4039,694,437,1,965504851,0,37,warm_b
720096,4312,4311,694,437,1,965506987,0,38,warm_b
665063,4004,4003,694,437,2,965562382,0,39,warm_b
664038,3999,3998,694,437,2,965573987,0,40,warm_c
648083,3902,3901,694,437,5,965767182,1,41,warm_c
702423,4213,4212,694,437,4,965841048,1,42,warm_c
641816,3859,3858,694,437,4,966020001,1,43,warm_c
624852,3778,3777,694,437,2,966052855,0,44,warm_c
623404,3771,3770,694,437,1,966182647,0,45,warm_c
596622,3626,3625,694,437,3,966612089,0,46,warm_c
588824,3591,3590,694,437,2,966647371,0,47,warm_c
587949,3589,3588,694,437,3,966655904,0,48,warm_c
586440,3579,3578,694,437,3,966711314,0,49,warm_c
593912,3618,3617,694,437,3,966864144,0,50,warm_c
577235,3526,3525,694,437,4,966907876,1,51,warm_c
555813,3416,3415,694,437,4,967409457,1,52,warm_c
550214,3391,3390,694,437,3,967659291,0,53,warm_c
542249,3336,3335,694,437,2,967854490,0,54,warm_c
537200,3311,3310,694,437,3,967955754,0,55,warm_c
539930,3320,3319,694,437,1,968522915,0,56,warm_c
520349,3209,3208,694,437,1,968547938,0,57,warm_c
520040,3208,3207,694,437,1,968556847,0,58,warm_c
516975,3191,3190,694,437,2,968651969,0,59,warm_c
515513,3182,3181,694,437,2,968781859,0,60,query
502169,3082,3081,694,437,2,969778297,0,61,query
497931,3056,3055,694,437,3,970125144,0,62,query
494204,3032,3031,694,437,5,970343905,1,63,query
486295,2994,2993,694,437,3,970709199,0,64,query
473700,2909,2908,694,437,4,971973702,1,65,query
469681,2894,2893,694,437,2,971987915,0,66,query
463348,2857,2856,694,437,3,972507453,0,67,query
460317,2840,2839,694,437,2,972572987,0,68,query
415258,2500,2499,694,437,4,974087038,1,69,query
436472,2665,2664,694,437,4,974232972,1,70,query
387549,2265,2264,694,437,3,974582777,0,71,query
377276,2203,2202,694,437,4,974605392,1,72,query
375118,2186,2185,694,437,3,974608588,0,73,query
370277,2165,2164,694,437,4,974614143,1,74,query
367225,2143,2142,694,437,1,974630290,0,75,query
351923,2063,2062,694,437,2,974665666,0,76,query
337046,1983,1982,694,437,4,974687313,1,77,query
297529,1764,1763,694,437,3,974704598,0,78,query
288903,1726,1725,694,437,1,974711574,0,79,query
312350,1861,1860,694,437,3,974733782,0,80,query
303033,1800,1799,694,437,3,974741296,0,81,query
360834,2106,2105,694,437,1,974750717,0,82,query
242834,1465,1464,694,437,2,974760993,0,83,query
232678,1414,1413,694,437,3,974761649,0,84,query
283203,1696,1695,694,437,3,974762081,0,85,query
356849,2090,2089,694,437,4,974764917,1,86,query
244447,1472,1471,694,437,3,974768654,0,87,query
337471,1984,1983,694,437,3,974770483,0,88,query
233078,1418,1417,694,437,2,974773425,0,89,query
227170,1377,1376,694,437,2,974774448,0,90,query
267225,1624,1623,694,437,2,974853017,0,91,query
179138,1124,1123,694,437,3,974913669,0,92,query
173113,1097,1096,694,437,3,974928962,0,93,query
248854,1501,1500,694,437,4,974931146,1,94,query
328205,1941,1940,694,437,2,974948945,0,95,query
167889,1068,1067,694,437,2,974949107,0,96,query
170251,1084,1083,694,437,2,974993919,0,97,query
189382,1173,1172,694,437,2,975002914,0,98,query
227628,1380,1379,694,437,3,975013282,0,99,query
155901,1004,1003,694,437,3,975042008,0,100,query
154881,999,998,694,437,3,975046875,0,101,query
153082,984,983,694,437,3,975115094,0,102,query
191006,1181,1180,694,437,3,975192720,0,103,query
156925,1010,1009,694,437,1,975220526,0,104,query
277000,1675,1674,694,437,3,975244139,0,105,query
136630,881,880,694,437,2,975264743,0,106,query
107465,708,707,694,437,3,975542076,0,107,query
104865,695,694,694,437,3,975560785,0,108,query
99323,662,661,694,437,4,975664318,1,109,query
98855,660,659,694,437,2,975697390,0,110,query
713126,4277,4276,694,437,3,975762782,0,111,query
886914,5359,5358,694,437,1,975945362,0,112,query
238996,1448,1447,694,437,1,976134094,0,113,query
77581,524,523,694,437,4,976173604,1,114,query
119290,770,769,694,437,2,976184575,0,115,query
68744,461,460,694,437,2,976230333,0,116,query
240145,1449,1448,694,437,1,976312295,0,117,query
132505,855,854,694,437,2,976418760,0,118,query
37981,260,259,694,437,4,976672617,1,119,query
35731,242,241,694,437,2,976750849,0,120,query
29041,199,198,694,437,3,977005634,0,121,query
31175,210,209,694,437,4,977100912,1,122,query
22319,163,162,694,437,1,977220335,0,123,query
14167,116,115,694,437,4,977496344,1,124,query
14352,117,116,694,437,4,977501732,1,125,query
27001,192,191,694,437,1,977781924,0,126,query
7495,53,52,694,437,3,977946355,0,127,query
3482,26,25,694,437,3,978146288,0,128,query
389447,2282,2281,694,437,4,978398974,1,129,query
696379,4169,4168,694,437,2,978663783,0,130,query
790449,4728,4727,694,437,2,982382977,0,131,query
342528,2015,2014,694,437,2,982624496,0,132,query
682498,4085,4084,694,437,3,986187034,0,133,query
106096,699,698,694,437,4,986440420,1,134,query
599291,3648,3647,694,437,1,994802745,0,135,query
293781,1748,1747,694,437,3,996997959,0,136,query
195494,1203,1202,694,437,1,998233197,0,137,query
509830,3140,3139,694,437,2,1020013216,0,138,query
966826,5831,5830,694,437,3,1024075861,0,139,query
272986,1647,1646,694,437,2,1027847847,0,140,query
998922,6036,6035,695,438,4,956712412,1,0,warm_a
987553,5961,5960,695,438,4,957021848,1,1,warm_a
968099,5837,5836,695,438,4,957846400,1,2,warm_a
961209,5795,5794,695,438,3,958150926,0,3,warm_a
957839,5780,5779,695,438,4,958154567,1,4,warm_a
941125,5680,5679,695,438,4,958613530,1,5,warm_a
942669,5686,5685,695,438,2,958687091,0,6,warm_a
939934,5675,5674,695,438,4,958744943,1,7,warm_a
966827,5831,5830,695,438,3,959188355,0,8,warm_a
934836,5643,5642,695,438,4,959648945,1,9,warm_a
910973,5511,5510,695,438,4,959716762,1,10,warm_a
902812,5458,5457,695,438,4,959912567,1,11,warm_a
915832,5536,5535,695,438,3,959991704,0,12,warm_a
886738,5358,5357,695,438,4,960553796,1,13,warm_a
883000,5333,5332,695,438,2,960834010,0,14,warm_a
880469,5319,5318,695,438,3,960872588,0,15,warm_a
876781,5297,5296,695,438,4,961012978,1,16,warm_a
868746,5249,5248,695,438,4,961601550,1,17,warm_a
858939,5163,5162,695,438,3,961952234,0,18,warm_a
853458,5120,5119,695,438,1,962257073,0,19,warm_a
852262,5112,5111,695,438,3,962327589,0,20,warm_b
838059,5039,5038,695,438,1,962512603,0,21,warm_b
836159,5026,5025,695,438,2,962578552,0,22,warm_b
819757,4928,4927,695,438,3,962673172,0,23,warm_b
812673,4879,4878,695,438,3,962767725,0,24,warm_b
792252,4735,4734,695,438,3,963309923,0,25,warm_b
791454,4732,4731,695,438,3,963637628,0,26,warm_b
777824,4647,4646,695,438,5,963964914,1,27,warm_b
751604,4482,4481,695,438,3,965023335,0,28,warm_b
741853,4433,4432,695,438,3,965099119,0,29,warm_b
743904,4447,4446,695,438,3,965173614,0,30,warm_b
731198,4375,4374,695,438,4,965177220,1,31,warm_b
726982,4347,4346,695,438,2,965218408,0,32,warm_b
724207,4337,4336,695,438,4,965237959,1,33,warm_b
723675,4335,4334,695,438,3,965238147,0,34,warm_b
724066,4336,4335,695,438,4,965241678,1,35,warm_b
722522,4327,4326,695,438,4,965243626,1,36,warm_b
717844,4302,4301,695,438,4,965269608,1,37,warm_b
713127,4277,4276,695,438,4,965293114,1,38,warm_b
712356,4274,4273,695,438,2,965302697,0,39,warm_b
708475,4249,4248,695,438,1,965309385,0,40,warm_c
708655,4250,4249,695,438,4,965309601,1,41,warm_c
706547,4235,4234,695,438,4,965312257,1,42,warm_c
689286,4123,4122,695,438,2,965358541,0,43,warm_c
721885,4322,4321,695,438,4,965387628,1,44,warm_c
720097,4312,4311,695,438,3,965506276,0,45,warm_c
643120,3872,3871,695,438,4,965843993,1,46,warm_c
632458,3823,3822,695,438,4,965946154,1,47,warm_c
638220,3841,3840,695,438,4,966001978,1,48,warm_c
703160,4217,4216,695,438,4,966189123,1,49,warm_c
608278,3690,3689,695,438,2,966310931,0,50,warm_c
606540,3683,3682,695,438,1,966521893,0,51,warm_c
593913,3618,3617,695,438,3,966597576,0,52,warm_c
590762,3603,3602,695,438,3,966620585,0,53,warm_c
758630,4510,4509,695,438,2,966800421,0,54,warm_c
744926,4448,4447,695,438,3,966915739,0,55,warm_c
579401,3539,3538,695,438,4,966929341,1,56,warm_c
570058,3498,3497,695,438,4,966998280,1,57,warm_c
572187,3507,3506,695,438,3,967066919,0,58,warm_c
563088,3464,3463,695,438,2,967174986,0,59,warm_c
560867,3450,3449,695,438,3,967245613,0,60,query
555814,3416,3415,695,438,2,967414007,0,61,query
577236,3526,3525,695,438,2,967613641,0,62,query
502170,3082,3081,695,438,2,969815991,0,63,query
498433,3060,3059,695,438,3,970021183,0,64,query
495888,3045,3044,695,438,3,970189389,0,65,query
473701,2909,2908,695,438,5,971972678,1,66,query
463349,2857,2856,695,438,4,972509478,1,67,query
490800,3018,3017,695,438,3,972683949,0,68,query
450295,2776,2775,695,438,3,973056705,0,69,query
449000,2768,2767,695,438,4,973117479,1,70,query
450910,2777,2776,695,438,4,973124535,1,71,query
444676,2743,2742,695,438,4,973223894,1,72,query
441010,2700,2699,695,438,4,973304776,1,73,query
438993,2682,2681,695,438,1,973388213,0,74,query
431949,2632,2631,695,438,4,973613328,1,75,query
428595,2608,2607,695,438,3,973727743,0,76,query
425336,2581,2580,695,438,4,973890987,1,77,query
416105,2506,2505,695,438,4,974077412,1,78,query
416653,2507,2506,695,438,2,974080751,0,79,query
408251,2453,2452,695,438,4,974192082,1,80,query
406680,2441,2440,695,438,5,974220880,1,81,query
411582,2472,2471,695,438,3,974249496,0,82,query
401227,2391,2390,695,438,5,974296919,1,83,query
399106,2376,2375,695,438,3,974338786,0,84,query
422496,2559,2558,695,438,3,974598535,0,85,query
378383,2208,2207,695,438,3,974606694,0,86,query
369520,2162,2161,695,438,4,974616386,1,87,query
367132,2142,2141,695,438,3,974633808,0,88,query
351924,2063,2062,695,438,2,974665086,0,89,query
329363,1943,1942,695,438,3,974693640,0,90,query
281815,1690,1689,695,438,5,974710574,1,91,query
263921,1606,1605,695,438,5,974741776,1,92,query
251545,1521,1520,695,438,3,974745971,0,93,query
279357,1680,1679,695,438,4,974791183,1,94,query
210172,1284,1283,695,438,3,974842384,0,95,query
196547,1207,1206,695,438,2,974843730,0,96,query
219889,1333,1332,695,438,2,974851127,0,97,query
185355,1150,1149,695,438,3,974871415,0,98,query
178656,1121,1120,695,438,4,974913071,1,99,query
331652,1958,1957,695,438,4,974927987,1,100,query
184022,1146,1145,695,438,2,974939146,0,101,query
165234,1053,1052,695,438,4,974952993,1,102,query
186134,1151,1150,695,438,3,975037443,0,103,query
337047,1983,1982,695,438,4,975055106,1,104,query
149619,963,962,695,438,3,975119921,0,105,query
221384,1340,1339,695,438,1,975127121,0,106,query
147943,953,952,695,438,4,975133640,1,107,query
195495,1203,1202,695,438,3,975174082,0,108,query
145362,935,934,695,438,3,975182350,0,109,query
140541,903,902,695,438,3,975211654,0,110,query
138373,889,888,695,438,2,975248746,0,111,query
126883,818,817,695,438,3,975386205,0,112,query
175022,1109,1108,695,438,3,975464728,0,113,query
110132,718,717,695,438,3,975528281,0,114,query
203486,1248,1247,695,438,1,975625656,0,115,query
113336,735,734,695,438,3,975695036,0,116,query
250404,1509,1508,695,438,3,976129225,0,117,query
81715,543,542,695,438,4,976211591,1,118,query
115416,749,748,695,438,3,976225099,0,119,query
53451,352,351,695,438,2,976333315,0,120,query
110854,721,720,695,438,3,976464889,0,121,query
46236,309,308,695,438,3,976484548,0,122,query
32679,221,220,695,438,3,976835148,0,123,query
22320,163,162,695,438,2,977214632,0,124,query
8344,58,57,695,438,4,977940916,1,125,query
481854,2962,2961,695,438,3,978983744,0,126,query
76700,520,519,695,438,3,980043789,0,127,query
453793,2793,2792,695,438,3,980378770,0,128,query
150615,970,969,695,438,3,980625398,0,129,query
164610,1051,1050,695,438,3,987218995,0,130,query
548707,3387,3386,695,438,2,988858401,0,131,query
807616,4834,4833,695,438,4,1003765437,1,132,query
156926,1010,1009,695,438,3,1008052695,0,133,query
193688,1194,1193,695,438,4,1036307832,1,134,query
988151,5964,5963,697,439,3,957000265,0,0,warm_a
961210,5795,5794,697,439,1,958079945,0,1,warm_a
957494,5779,5778,697,439,2,958165708,0,2,warm_a
934362,5641,5640,697,439,1,958926378,0,3,warm_a
934169,5638,5637,697,439,5,958966115,1,4,warm_a
908074,5493,5492,697,439,1,959886288,0,5,warm_a
891570,5387,5386,697,439,3,960401836,0,6,warm_a
888783,5367,5366,697,439,1,960511629,0,7,warm_a
883001,5333,5332,697,439,4,960869487,1,8,warm_a
872077,5268,5267,697,439,2,961173009,0,9,warm_a
838657,5042,5041,697,439,3,962665310,0,10,warm_a
799606,4791,4790,697,439,3,963002168,0,11,warm_a
781137,4663,4662,697,439,3,963869394,0,12,warm_a
779360,4655,4654,697,439,4,963903049,1,13,warm_a
777825,4647,4646,697,439,3,963966562,0,14,warm_a
731912,4379,4378,697,439,2,965179210,0,15,warm_a
732990,4384,4383,697,439,4,965363933,1,16,warm_a
721251,4318,4317,697,439,4,965379889,1,17,warm_a
683461,4088,4087,697,439,1,965432512,0,18,warm_a
671286,4033,4032,697,439,3,965523460,0,19,warm_a
634962,3829,3828,697,439,2,965941016,0,20,warm_b
638221,3841,3840,697,439,4,966000146,1,21,warm_b
611144,3705,3704,697,439,3,966283000,0,22,warm_b
609671,3695,3694,697,439,4,966378163,1,23,warm_b
598250,3641,3640,697,439,4,966484196,1,24,warm_b
579402,3539,3538,697,439,3,966932831,0,25,warm_b
644203,3882,3881,697,439,2,967036304,0,26,warm_b
567510,3483,3482,697,439,4,967069859,1,27,warm_b
572188,3507,3506,697,439,1,967155101,0,28,warm_b
553978,3410,3409,697,439,1,967471598,0,29,warm_b
547107,3372,3371,697,439,1,967604180,0,30,warm_b
577237,3526,3525,697,439,2,967618758,0,31,warm_b
542250,3336,3335,697,439,2,967963842,0,32,warm_b
520809,3213,3212,697,439,1,968517190,0,33,warm_b
520041,3208,3207,697,439,2,968556813,0,34,warm_b
514936,3180,3179,697,439,2,968804653,0,35,warm_b
509831,3140,3139,697,439,3,969039965,0,36,warm_b
509250,3135,3134,697,439,4,969068514,1,37,warm_b
539931,3320,3319,697,439,3,969218245,0,38,warm_b
490303,3017,3016,697,439,1,970531529,0,39,warm_b
492777,3029,3028,697,439,3,972846074,0,40,warm_c
594845,3620,3619,697,439,2,972867548,0,41,warm_c
453794,2793,2792,697,439,5,972937390,1,42,warm_c
450911,2777,2776,697,439,1,973041921,0,43,warm_c
399107,2376,2375,697,439,3,974335726,0,44,warm_c
381337,2230,2229,697,439,2,974599482,0,45,warm_c
351925,2063,2062,697,439,4,974661980,1,46,warm_c
349896,2054,2053,697,439,3,974667002,0,47,warm_c
340682,2010,2009,697,439,3,974688250,0,48,warm_c
274709,1660,1659,697,439,3,974710600,0,49,warm_c
264637,1609,1608,697,439,3,974748542,0,50,warm_c
348953,2047,2046,697,439,3,974762346,0,51,warm_c
212933,1297,1296,697,439,3,974791038,0,52,warm_c
272987,1647,1646,697,439,3,974804871,0,53,warm_c
279358,1680,1679,697,439,2,974842918,0,54,warm_c
189383,1173,1172,697,439,3,974857981,0,55,warm_c
188996,1172,1171,697,439,2,974866771,0,56,warm_c
185356,1150,1149,697,439,1,974875333,0,57,warm_c
168478,1069,1068,697,439,1,974945079,0,58,warm_c
138374,889,888,697,439,2,975254424,0,59,warm_c
331653,1958,1957,697,439,3,975339498,0,60,query
116262,752,751,697,439,3,975461710,0,61,query
332689,1962,1961,697,439,1,975778390,0,62,query
228307,1383,1382,697,439,2,975979597,0,63,query
87279,570,569,697,439,3,976001191,0,64,query
72090,482,481,697,439,4,976219851,1,65,query
76701,520,519,697,439,2,976227220,0,66,query
74870,509,508,697,439,4,976296619,1,67,query
53452,352,351,697,439,3,976333488,0,68,query
52449,346,345,697,439,1,976334091,0,69,query
78492,528,527,697,439,2,976410912,0,70,query
696380,4169,4168,697,439,2,976589194,0,71,query
98856,660,659,697,439,3,976806719,0,72,query
308670,1837,1836,697,439,2,976828329,0,73,query
26262,187,186,697,439,4,977078492,1,74,query
22321,163,162,697,439,2,977322823,0,75,query
7496,53,52,697,439,4,977987497,1,76,query
6261,45,44,697,439,2,977989481,0,77,query
360835,2106,2105,697,439,3,978193505,0,78,query
506141,3113,3112,697,439,1,979110297,0,79,query
892992,5394,5393,697,439,2,981231657,0,80,query
66070,442,441,697,439,2,997240730,0,81,query
